"order_id","order_date","order_amount","user_id","user_name","city","membership","restaurant_id","restaurant_name","cuisine","rating"
"264","2023-07-28","141.92","597","User_597","Hyderabad","Regular","106","Restaurant_106","Indian","4.8000001907"
"265","2023-08-28","1424.31","803","User_803","Hyderabad","Regular","152","Restaurant_152","Indian","4.8000001907"
"266","2023-05-26","523.34","2519","User_2519","Chennai","Gold","60","Restaurant_60","Mexican","3.5999999046"
"267","2023-05-15","980.00","956","User_956","Chennai","Gold","357","Restaurant_357","Italian","3.7999999523"
"268","2023-01-28","403.36","1484","User_1484","Chennai","Gold","496","Restaurant_496","Indian","3.0999999046"
"269","2023-07-20","1300.30","1691","User_1691","Pune","Gold","339","Restaurant_339","Indian","3.0999999046"
"270","2023-10-09","1198.77","427","User_427","Pune","Gold","332","Restaurant_332","Chinese","4.8000001907"
"271","2023-01-29","798.30","565","User_565","Bangalore","Regular","284","Restaurant_284","Indian","4.6999998093"
"272","2023-06-27","1120.81","1489","User_1489","Bangalore","Regular","331","Restaurant_331","Mexican","3.4000000954"
"273","2023-04-14","527.20","2316","User_2316","Hyderabad","Regular","135","Restaurant_135","Indian","3.7000000477"
"274","2023-06-11","803.59","679","User_679","Chennai","Regular","170","Restaurant_170","Mexican","4.4000000954"
"275","2023-03-18","301.25","1754","User_1754","Chennai","Gold","256","Restaurant_256","Italian","3.0999999046"
"276","2023-11-28","269.20","2191","User_2191","Pune","Gold","125","Restaurant_125","Chinese","4.3000001907"
"277","2023-09-25","205.98","2403","User_2403","Pune","Gold","282","Restaurant_282","Indian","4.4000000954"
"278","2023-12-21","1388.57","2124","User_2124","Hyderabad","Gold","343","Restaurant_343","Mexican","4.4000000954"
"279","2023-12-01","916.46","1505","User_1505","Pune","Gold","493","Restaurant_493","Mexican","4.1999998093"
"280","2023-05-05","1032.33","443","User_443","Hyderabad","Regular","263","Restaurant_263","Indian","4.4000000954"
"281","2023-05-13","850.33","349","User_349","Bangalore","Regular","271","Restaurant_271","Chinese","3.7999999523"
"282","2023-12-05","742.69","2071","User_2071","Hyderabad","Regular","224","Restaurant_224","Chinese","4.8000001907"
"283","2023-10-26","1434.20","55","User_55","Bangalore","Regular","175","Restaurant_175","Chinese","4.0999999046"
"284","2023-03-18","951.22","1174","User_1174","Pune","Regular","366","Restaurant_366","Indian","4.5"
"285","2023-03-24","571.04","764","User_764","Hyderabad","Regular","365","Restaurant_365","Italian","3.5999999046"
"286","2023-08-08","711.18","1446","User_1446","Pune","Regular","81","Restaurant_81","Chinese","3.2000000477"
"287","2023-09-26","1010.10","4","User_4","Bangalore","Regular","449","Restaurant_449","Indian","4.5"
"288","2023-07-22","560.28","2098","User_2098","Bangalore","Regular","442","Restaurant_442","Italian","3.7000000477"
"289","2023-01-04","219.40","186","User_186","Chennai","Regular","163","Restaurant_163","Italian","4.1999998093"
"290","2023-08-15","258.46","1213","User_1213","Pune","Regular","163","Restaurant_163","Italian","4.1999998093"
"291","2023-01-10","534.05","936","User_936","Pune","Gold","147","Restaurant_147","Italian","3.2000000477"
"292","2023-08-08","248.10","2160","User_2160","Chennai","Regular","200","Restaurant_200","Chinese","3.9000000954"
"293","2023-10-02","1190.26","1646","User_1646","Bangalore","Gold","119","Restaurant_119","Chinese","3.7000000477"
"294","2023-07-23","549.97","537","User_537","Bangalore","Regular","483","Restaurant_483","Chinese","4.5"
"295","2023-03-09","391.40","595","User_595","Chennai","Regular","206","Restaurant_206","Mexican","3.2000000477"
"296","2023-01-15","1035.36","2928","User_2928","Pune","Gold","147","Restaurant_147","Italian","3.2000000477"
"297","2023-11-11","300.60","2594","User_2594","Pune","Regular","301","Restaurant_301","Italian","4.8000001907"
"298","2023-05-31","824.92","1305","User_1305","Chennai","Regular","85","Restaurant_85","Mexican","4.4000000954"
"299","2023-03-06","504.65","1628","User_1628","Hyderabad","Gold","197","Restaurant_197","Mexican","4.6999998093"
"300","2023-02-25","1307.89","2694","User_2694","Bangalore","Regular","204","Restaurant_204","Mexican","4.6999998093"
"301","2023-05-01","1020.89","1164","User_1164","Bangalore","Regular","202","Restaurant_202","Indian","4.6999998093"
"302","2023-02-21","690.95","2118","User_2118","Chennai","Regular","234","Restaurant_234","Chinese","3.7000000477"
"303","2023-03-16","121.39","1395","User_1395","Hyderabad","Gold","111","Restaurant_111","Mexican","4.1999998093"
"304","2023-02-05","993.25","2401","User_2401","Bangalore","Gold","432","Restaurant_432","Mexican","5"
"305","2023-09-12","1462.67","1262","User_1262","Pune","Gold","329","Restaurant_329","Chinese","3.2999999523"
"306","2023-08-28","772.47","2233","User_2233","Hyderabad","Regular","18","Restaurant_18","Italian","4.5"
"307","2023-10-18","345.66","1150","User_1150","Bangalore","Gold","497","Restaurant_497","Mexican","4.4000000954"
"308","2023-05-22","1204.97","757","User_757","Pune","Gold","438","Restaurant_438","Italian","3.2000000477"
"309","2023-10-30","1494.00","1344","User_1344","Hyderabad","Gold","76","Restaurant_76","Italian","4.6999998093"
"310","2023-11-22","365.50","1402","User_1402","Pune","Regular","113","Restaurant_113","Chinese","5"
"311","2023-01-13","919.29","832","User_832","Chennai","Regular","103","Restaurant_103","Mexican","4.9000000954"
"312","2023-11-08","1026.01","1921","User_1921","Pune","Gold","242","Restaurant_242","Mexican","4"
"313","2023-02-04","348.63","2183","User_2183","Hyderabad","Gold","333","Restaurant_333","Chinese","3.0999999046"
"314","2023-07-25","865.98","2177","User_2177","Hyderabad","Regular","410","Restaurant_410","Italian","3.5999999046"
"315","2023-02-28","245.73","2474","User_2474","Chennai","Gold","32","Restaurant_32","Italian","3.2000000477"
"316","2023-07-25","319.08","2280","User_2280","Bangalore","Regular","251","Restaurant_251","Chinese","3.9000000954"
"317","2023-10-31","262.36","322","User_322","Pune","Regular","143","Restaurant_143","Chinese","4"
"318","2023-10-04","1443.73","1739","User_1739","Pune","Regular","303","Restaurant_303","Mexican","3.2000000477"
"319","2023-12-12","420.56","694","User_694","Bangalore","Gold","83","Restaurant_83","Chinese","3.5"
"320","2023-05-02","1431.39","2555","User_2555","Bangalore","Regular","262","Restaurant_262","Chinese","4.9000000954"
"321","2023-12-11","1239.10","2023","User_2023","Bangalore","Regular","134","Restaurant_134","Mexican","4.3000001907"
"322","2023-04-04","765.90","1690","User_1690","Hyderabad","Gold","208","Restaurant_208","Mexican","4.6999998093"
"323","2023-10-04","548.43","2084","User_2084","Chennai","Gold","168","Restaurant_168","Indian","3.7000000477"
"324","2023-03-07","968.80","2742","User_2742","Hyderabad","Gold","163","Restaurant_163","Italian","4.1999998093"
"325","2023-03-28","817.89","223","User_223","Chennai","Gold","39","Restaurant_39","Indian","4.8000001907"
"326","2023-10-09","1039.90","48","User_48","Chennai","Gold","279","Restaurant_279","Italian","4.9000000954"
"327","2023-09-20","396.63","413","User_413","Pune","Gold","171","Restaurant_171","Mexican","3.5999999046"
"328","2023-12-30","1425.43","1019","User_1019","Hyderabad","Gold","254","Restaurant_254","Indian","4.6999998093"
"329","2023-03-15","654.51","1573","User_1573","Chennai","Gold","17","Restaurant_17","Indian","4.5999999046"
"330","2023-07-30","1415.25","1588","User_1588","Hyderabad","Gold","194","Restaurant_194","Chinese","3.7999999523"
"331","2023-11-08","1058.26","1679","User_1679","Pune","Gold","6","Restaurant_6","Chinese","4.8000001907"
"332","2023-12-16","816.47","870","User_870","Bangalore","Gold","320","Restaurant_320","Italian","4.0999999046"
"333","2023-05-29","1063.14","2271","User_2271","Pune","Gold","208","Restaurant_208","Mexican","4.6999998093"
"334","2024-01-01","419.28","1496","User_1496","Chennai","Regular","33","Restaurant_33","Italian","4.1999998093"
"335","2023-08-10","561.81","1134","User_1134","Bangalore","Gold","46","Restaurant_46","Chinese","3.5999999046"
"336","2023-12-14","1422.53","2122","User_2122","Pune","Regular","356","Restaurant_356","Indian","4.1999998093"
"337","2023-12-10","979.78","1155","User_1155","Hyderabad","Gold","397","Restaurant_397","Indian","4.8000001907"
"338","2023-06-21","837.74","2534","User_2534","Bangalore","Regular","38","Restaurant_38","Italian","5"
"339","2023-12-21","1356.85","1739","User_1739","Pune","Regular","436","Restaurant_436","Mexican","4.5999999046"
"340","2023-08-27","793.05","1339","User_1339","Chennai","Regular","396","Restaurant_396","Mexican","4.8000001907"
"341","2023-03-25","1373.68","114","User_114","Bangalore","Gold","91","Restaurant_91","Italian","4.8000001907"
"342","2023-07-13","919.80","1526","User_1526","Pune","Regular","464","Restaurant_464","Italian","3.2999999523"
"343","2023-07-31","960.54","1080","User_1080","Chennai","Regular","111","Restaurant_111","Mexican","4.1999998093"
"344","2023-12-10","746.18","321","User_321","Chennai","Regular","315","Restaurant_315","Mexican","4.6999998093"
"345","2023-09-22","608.15","1474","User_1474","Bangalore","Gold","277","Restaurant_277","Mexican","3.2999999523"
"346","2023-04-29","938.52","2868","User_2868","Hyderabad","Regular","383","Restaurant_383","Indian","3.0999999046"
"347","2023-08-28","999.35","1485","User_1485","Pune","Regular","430","Restaurant_430","Mexican","4.0999999046"
"348","2023-09-10","549.31","308","User_308","Bangalore","Regular","419","Restaurant_419","Chinese","3.5999999046"
"349","2023-02-16","514.27","1883","User_1883","Chennai","Gold","62","Restaurant_62","Indian","3.0999999046"
"350","2023-02-03","840.19","1730","User_1730","Bangalore","Regular","112","Restaurant_112","Chinese","3.2000000477"
"351","2023-07-09","1387.05","2755","User_2755","Pune","Regular","218","Restaurant_218","Indian","4.0999999046"
"352","2023-03-21","1043.46","1897","User_1897","Chennai","Gold","96","Restaurant_96","Mexican","4.4000000954"
"353","2023-10-31","1123.59","1105","User_1105","Chennai","Gold","188","Restaurant_188","Chinese","4.5999999046"
"354","2023-01-15","642.58","372","User_372","Chennai","Regular","391","Restaurant_391","Indian","3.2999999523"
"355","2023-05-12","339.08","1226","User_1226","Hyderabad","Gold","333","Restaurant_333","Chinese","3.0999999046"
"356","2023-11-06","1234.61","2465","User_2465","Hyderabad","Gold","67","Restaurant_67","Mexican","4.0999999046"
"357","2023-04-29","1103.89","2184","User_2184","Hyderabad","Regular","270","Restaurant_270","Mexican","3.7999999523"
"358","2023-03-02","705.35","312","User_312","Hyderabad","Gold","169","Restaurant_169","Italian","4.1999998093"
"359","2023-01-19","260.34","2016","User_2016","Pune","Regular","23","Restaurant_23","Chinese","3.7999999523"
"360","2023-01-27","792.09","98","User_98","Pune","Regular","242","Restaurant_242","Mexican","4"
"361","2023-09-23","1174.93","1424","User_1424","Pune","Gold","403","Restaurant_403","Indian","3.5999999046"
"362","2023-12-09","194.31","2004","User_2004","Hyderabad","Regular","16","Restaurant_16","Indian","4.5999999046"
"363","2023-03-29","1200.79","2586","User_2586","Hyderabad","Regular","484","Restaurant_484","Mexican","4.1999998093"
"364","2023-03-28","313.78","1746","User_1746","Hyderabad","Gold","174","Restaurant_174","Mexican","3.0999999046"
"365","2023-05-15","816.48","2567","User_2567","Bangalore","Gold","119","Restaurant_119","Chinese","3.7000000477"
"366","2023-03-11","1128.66","959","User_959","Chennai","Gold","187","Restaurant_187","Chinese","3.7999999523"
"367","2023-10-22","261.53","128","User_128","Hyderabad","Regular","14","Restaurant_14","Indian","3.7999999523"
"368","2023-02-17","1120.32","1804","User_1804","Hyderabad","Regular","188","Restaurant_188","Chinese","4.5999999046"
"369","2023-12-07","486.28","1665","User_1665","Bangalore","Regular","283","Restaurant_283","Chinese","4.5999999046"
"370","2023-10-17","557.92","1666","User_1666","Hyderabad","Regular","430","Restaurant_430","Mexican","4.0999999046"
"371","2023-09-17","1430.39","475","User_475","Bangalore","Gold","153","Restaurant_153","Italian","4.6999998093"
"372","2023-08-28","133.81","2101","User_2101","Pune","Gold","281","Restaurant_281","Italian","3.7999999523"
"373","2023-08-29","1489.28","1301","User_1301","Hyderabad","Regular","177","Restaurant_177","Indian","3.9000000954"
"374","2023-06-07","161.54","2642","User_2642","Pune","Gold","401","Restaurant_401","Indian","4.5999999046"
"375","2023-02-20","469.24","2873","User_2873","Pune","Gold","153","Restaurant_153","Italian","4.6999998093"
"376","2023-01-30","462.68","496","User_496","Chennai","Regular","432","Restaurant_432","Mexican","5"
"377","2023-11-02","213.10","2089","User_2089","Hyderabad","Gold","398","Restaurant_398","Indian","3"
"378","2023-11-26","838.49","2757","User_2757","Chennai","Gold","272","Restaurant_272","Indian","4.8000001907"
"379","2023-06-19","1211.23","1538","User_1538","Bangalore","Regular","323","Restaurant_323","Mexican","4.5999999046"
"380","2023-11-04","908.79","2143","User_2143","Hyderabad","Regular","240","Restaurant_240","Indian","3.7999999523"
"381","2023-05-06","1298.31","1431","User_1431","Bangalore","Regular","217","Restaurant_217","Indian","4.8000001907"
"382","2023-03-25","594.54","1535","User_1535","Chennai","Regular","367","Restaurant_367","Indian","4.5999999046"
"383","2023-09-19","1122.10","2449","User_2449","Pune","Gold","347","Restaurant_347","Chinese","4.8000001907"
"384","2023-08-26","992.15","223","User_223","Chennai","Gold","104","Restaurant_104","Chinese","4.9000000954"
"385","2023-03-04","1082.71","2","User_2","Pune","Gold","121","Restaurant_121","Indian","4.0999999046"
"386","2023-04-16","970.25","2292","User_2292","Hyderabad","Gold","270","Restaurant_270","Mexican","3.7999999523"
"387","2023-01-30","1071.08","20","User_20","Hyderabad","Gold","417","Restaurant_417","Mexican","3"
"388","2023-11-25","1023.30","2829","User_2829","Bangalore","Regular","131","Restaurant_131","Italian","3.4000000954"
"389","2023-03-18","893.16","1893","User_1893","Hyderabad","Regular","288","Restaurant_288","Mexican","4.4000000954"
"390","2023-02-13","640.58","2022","User_2022","Bangalore","Regular","327","Restaurant_327","Indian","3.2000000477"
"391","2023-10-12","700.55","1078","User_1078","Hyderabad","Gold","132","Restaurant_132","Indian","3.7000000477"
"392","2023-09-28","168.72","2907","User_2907","Hyderabad","Regular","488","Restaurant_488","Chinese","4.0999999046"
"393","2023-02-01","107.80","188","User_188","Hyderabad","Regular","452","Restaurant_452","Chinese","4.4000000954"
"394","2023-06-22","1282.13","918","User_918","Bangalore","Gold","344","Restaurant_344","Indian","4.8000001907"
"395","2023-06-01","315.02","1797","User_1797","Bangalore","Regular","45","Restaurant_45","Mexican","3"
"396","2023-09-03","372.82","315","User_315","Chennai","Gold","438","Restaurant_438","Italian","3.2000000477"
"397","2023-05-17","114.64","2316","User_2316","Hyderabad","Regular","156","Restaurant_156","Italian","3.7999999523"
"398","2023-07-20","904.25","96","User_96","Pune","Regular","263","Restaurant_263","Indian","4.4000000954"
"399","2023-12-28","583.52","834","User_834","Chennai","Gold","45","Restaurant_45","Mexican","3"
"400","2023-02-28","101.01","2690","User_2690","Hyderabad","Regular","27","Restaurant_27","Italian","4.4000000954"
"401","2023-04-04","996.34","1832","User_1832","Chennai","Gold","359","Restaurant_359","Mexican","4.8000001907"
"402","2023-12-09","1341.11","197","User_197","Hyderabad","Gold","59","Restaurant_59","Chinese","4.5999999046"
